time,pos_actual,u_in,p_a_actual,p_b_actual,p_p_actual,ps-pos:1,ps-QA:1,ps-QB:1,ps-dist:1,ps-force:1,ps-pA:1,ps-pB:1,ps-pP:1,ps-uout:1,ps-vel:1
2.575716052,0.022601635,0.461760096,5891153.61,2427800.667,14120126.46,0.022309401,-8.3091E-07,-7.56865E-07,0.172309401,31257.46877,16500738.57,894197.3671,15423046.79,0.311438686,0.00574703
2.578349923,0.02260286,0.469476812,5901074.409,2421607.231,14117672.89,0.022325666,-7.14669E-07,-7.35725E-07,0.172325666,30819.83486,16305347.67,935254.849,15422875.54,0.296019667,0.006603239
2.581527172,0.022605474,0.478785365,5916706.197,2413472.422,14115419.07,0.022347386,-5.5822E-07,-7.02354E-07,0.172347386,30244.54951,16048682.29,991191.7288,15422555.68,0.274499457,0.007069403
2.58470442,0.02260923,0.488093763,5936017.208,2404671.266,14113874.04,0.022369665,-3.92256E-07,-6.63412E-07,0.172369665,29662.30288,15788982.09,1049347.214,15422135.44,0.25199309,0.006954286
2.587881669,0.022612986,0.497402161,5955328.22,2395870.11,14112329.02,0.022390838,-2.08078E-07,-6.22181E-07,0.172390838,29115.8038,15545221.71,1105011.312,15421631.51,0.230303486,0.006373736
2.589664284,0.022615094,0.502624695,5966162.78,2390932.168,14111462.17,0.022401776,-3.28019E-08,-5.99345E-07,0.172401776,28837.74297,15421272.15,1133812.855,15421272.15,0.219002888,0.005913341
2.589664284,0.022615094,0.502624695,5966162.78,2390932.168,14111462.17,0.022401776,7.65006E-13,-5.99313E-07,0.172401776,28837.74297,15421272.15,1133812.855,15421272.15,0.219002888,0.005913341
2.589664334,0.022615094,0.502624842,5966163.086,2390932.028,14111462.15,0.022401776,1.03592E-09,-5.99312E-07,0.172401776,28837.73547,15421268.81,1133813.638,15421272.14,0.219002578,0.005913327
2.589664434,0.022615094,0.502625136,5966163.697,2390931.75,14111462.1,0.022401777,1.77596E-09,-5.99311E-07,0.172401777,28837.72047,15421262.12,1133815.204,15421272.11,0.219001957,0.005913298
2.589664937,0.022615095,0.502626609,5966166.753,2390930.357,14111461.86,0.02240178,3.75174E-09,-5.99305E-07,0.17240178,28837.6455,15421228.72,1133823.034,15421272,0.218998854,0.005913155
2.589666134,0.022615096,0.502630114,5966174.023,2390927.043,14111461.27,0.022401787,6.83399E-09,-5.99289E-07,0.172401787,28837.46713,15421149.24,1133841.665,15421271.72,0.218991469,0.005912814
2.589670512,0.022615101,0.502642943,5966200.638,2390914.914,14111459.14,0.022401812,1.14256E-08,-5.99233E-07,0.172401812,28836.81451,15420858.47,1133909.853,15421270.71,0.218964441,0.005911566
2.589674891,0.022615106,0.502655772,5966227.252,2390902.784,14111457.02,0.022401838,1.49069E-08,-5.99177E-07,0.172401838,28836.16223,15420567.87,1133978.025,15421269.68,0.218937419,0.005910317
2.589694152,0.022615129,0.502712201,5966344.319,2390849.43,14111447.65,0.022401952,2.4986E-08,-5.98931E-07,0.172401952,28833.29619,15419291.07,1134277.723,15421265.12,0.218818623,0.005904821
2.589753592,0.022615199,0.502886343,5966705.59,2390684.777,14111418.74,0.022402303,4.30781E-08,-5.98173E-07,0.172402303,28824.47819,15415363.23,1135200.799,15421250.68,0.218452689,0.005887819
2.589853451,0.022615317,0.503178898,5967312.52,2390408.164,14111370.19,0.022402889,6.24053E-08,-5.96902E-07,0.172402889,28809.74366,15408801.01,1136745.444,15421225.75,0.217840224,0.005859135
2.590023458,0.02261553,0.503597153,5968536.594,2389913.293,14111333.5,0.022403881,8.53419E-08,-5.94746E-07,0.172403881,28784.86846,15397724.35,1139357.432,15421182.29,0.216804573,0.005810033
2.590235101,0.022615811,0.504010534,5970316.961,2389265.033,14111349.67,0.022405104,1.06597E-07,-5.92081E-07,0.172405104,28754.25425,15384094.21,1142577.652,15421127.23,0.215528776,0.005748423
2.590529095,0.022616202,0.504584764,5972790.074,2388364.533,14111372.12,0.022406781,1.29565E-07,-5.88418E-07,0.172406781,28712.35899,15365443.77,1146992.309,15421050.07,0.213782598,0.005662037
2.591063966,0.022616912,0.505629474,5977289.471,2386726.231,14111412.97,0.022409767,1.61163E-07,-5.81874E-07,0.172409767,28637.98662,15332338.84,1154846.541,15420910.08,0.210684905,0.005502712
2.592426582,0.022618721,0.508290937,5988751.96,2382552.557,14111517.04,0.022416984,2.14221E-07,-5.65986E-07,0.172416984,28459.14501,15252734.28,1173796.285,15420568.09,0.20327129,0.005089903
2.593789198,0.022620531,0.5109524,6000214.45,2378378.883,14111621.1,0.02242364,2.47746E-07,-5.51354E-07,0.17242364,28295.28505,15179793.8,1191213.164,15420255.66,0.196563572,0.004679783
2.595868115,0.022623291,0.51501294,6017702.542,2372011.192,14111779.87,0.022432775,2.81109E-07,-5.31744E-07,0.172432775,28071.9832,15080404.84,1214976.22,15419843.92,0.187709068,0.004108572
2.597947031,0.022626052,0.519073481,6035190.634,2365643.5,14111938.64,0.022440845,3.02757E-07,-5.15559E-07,0.172440845,27876.21491,14993340.21,1235795.979,15419506.69,0.180456321,0.003655085
2.600025947,0.022628799,0.523134017,6052851.959,2359238.84,14112074.85,0.022448139,3.18584E-07,-5.02623E-07,0.172448139,27700.26361,14915237.89,1254476.345,15419233.96,0.174613703,0.003362026
2.602524186,0.022631713,0.528013417,6078982.255,2350495.259,14111599.38,0.022456422,3.33899E-07,-4.90171E-07,0.172456422,27500.84478,14827053.75,1275638.531,15418974.76,0.168869267,0.003268837
2.605022425,0.022634626,0.532892817,6105112.551,2341751.677,14111123.91,0.022464874,3.47523E-07,-4.79485E-07,0.172464874,27296.57516,14737229.61,1297398.066,15418773.63,0.163796583,0.003497024
2.607520664,0.02263754,0.537772217,6131242.848,2333008.096,14110648.44,0.022474294,3.60462E-07,-4.68745E-07,0.172474294,27066.93516,14636789.63,1322085.62,15418615.37,0.158625549,0.004044735
2.610018902,0.022640431,0.542651617,6157474.142,2324207.128,14110126.3,0.02248543,3.7199E-07,-4.55636E-07,0.17248543,26792.91351,14517387.47,1351905.423,15418488.93,0.152479575,0.004870436
2.613255344,0.022643285,0.548972828,6195536.649,2310487.252,14107564.58,0.022503428,3.80071E-07,-4.29899E-07,0.172503428,26345.97898,14323100.02,1401265.218,15418363.28,0.141309956,0.006251439
2.616491786,0.022646138,0.555294038,6233599.156,2296767.376,14105002.87,0.022526182,3.72661E-07,-3.89326E-07,0.172526182,25776.83603,14075945.04,1465076.87,15418281.54,0.125155445,0.007810035
2.619728227,0.022648991,0.561615249,6271661.663,2283047.5,14102441.15,0.022553881,3.40898E-07,-3.30336E-07,0.172553881,25080.72753,13773699.38,1544204.063,15418254.75,0.103435279,0.009306816
2.622964669,0.022656748,0.570889355,6312597.427,2269085.865,14101243.43,0.022585977,2.83387E-07,-2.56667E-07,0.172585977,24271.46735,13422290.98,1637355.12,15418296.9,0.078048528,0.010527299
2.626201111,0.02266485,0.580371485,6353735.605,2255107.199,14100141.81,0.022621278,2.0094E-07,-1.71743E-07,0.172621278,23379.24633,13034809.7,1741253.401,15418417.43,0.050642412,0.011287482
2.629437552,0.022672952,0.589853614,6394873.782,2241128.533,14099040.18,0.022658074,9.07442E-08,-7.39299E-08,0.172658074,22447.18744,12629986.6,1850971.426,15418623.77,0.021143842,0.011451097
2.631694102,0.022678528,0.593040316,6423606.488,2231051.071,14098398,0.022683511,1.10586E-10,-2.54932E-11,0.172683511,21801.37141,12349485.15,1927641.058,15418820.42,1.45469E-13,0.011198112
2.631694102,0.022678528,0.593040316,6423606.488,2231051.071,14098398,0.022683511,-2.67871E-18,2.79979E-18,0.172683511,21801.37141,12349485.15,1927641.058,15418820.42,-2.96598E-13,0.011198112
2.631899793,0.022679034,0.593241187,6426226.855,2230123.82,14098342.76,0.022685806,-1.75542E-08,1.83619E-08,0.172685806,21742.99745,12324133.66,1934602.595,15418841.67,-0.001945678,0.011158531
2.632311174,0.022680047,0.593642929,6431467.591,2228269.318,14098232.27,0.022690379,-5.2512E-08,5.5013E-08,0.172690379,21626.60705,12273589.66,1948496.29,15418886.73,-0.005832345,0.011074638
2.633120281,0.022682039,0.594433077,6441775.103,2224621.871,14098014.98,0.022699262,-1.20485E-07,1.26605E-07,0.172699262,21400.0653,12175230.92,1975615.605,15418989.32,-0.013435768,0.010881997
2.634261501,0.022684848,0.595547556,6456313.525,2219477.263,14097708.48,0.02271149,-2.14102E-07,2.25926E-07,0.17271149,21087.12195,12039402.83,2013248.431,15419161.99,-0.024009561,0.010548686
2.636825478,0.022691161,0.598051453,6488976.971,2207918.88,14097019.88,0.022737282,-4.10543E-07,4.37184E-07,0.172737282,20422.48857,11751121.88,2093860.607,15419638.74,-0.046599925,0.009569704
2.639389454,0.022697473,0.600555351,6521640.417,2196360.497,14096331.28,0.022760249,-5.82407E-07,6.25441E-07,0.172760249,19823.95568,11491798.43,2167356.208,15420196.02,-0.066849637,0.008345364
2.641953431,0.022699821,0.608955987,6554074.019,2184677.668,14094544.49,0.022779899,-7.34775E-07,7.94972E-07,0.172779899,19304.34464,11266983.16,2232017.493,15420787.59,-0.085175887,0.006982745
2.644517408,0.022701085,0.618971909,6586444.66,2172960.75,14092456.88,0.022796012,-8.72214E-07,9.49672E-07,0.172796012,18869.46446,11079177.98,2286980.996,15421385.1,-0.101961324,0.005585568
2.647081385,0.022702348,0.628987832,6618815.301,2161243.831,14090369.26,0.022808641,-9.86468E-07,1.07964E-06,0.172808641,18518.22093,10927900.45,2332223.85,15421965.16,-0.116113213,0.004265598
2.649645362,0.022703611,0.639003755,6651185.942,2149526.912,14088281.64,0.022818124,-1.07231E-06,1.17838E-06,0.172818124,18242.66532,10809701.99,2368559.423,15422502.16,-0.126906122,0.003131974
2.652209339,0.022702475,0.653450948,6682845.218,2139103.628,14085448.38,0.022825034,-1.13666E-06,1.25302E-06,0.172825034,18029.03244,10718610.79,2397541.077,15422978.28,-0.135091235,0.00225788
2.654773316,0.022701027,0.668474334,6714411.995,2128848.553,14082518.16,0.02283009,-1.18743E-06,1.31221E-06,0.17283009,17859.65054,10646974.74,2421243.816,15423389.53,-0.14160008,0.001685505
2.658188574,0.022699098,0.688485725,6756459.445,2115188.63,14078615.06,0.022835385,-1.23739E-06,1.37119E-06,0.172835385,17667.06675,10566329.4,2448894.244,15423842.73,-0.148119715,0.001415567
2.661603832,0.022699657,0.703623722,6797545.142,2103282.101,14075730.3,0.022840603,-1.26817E-06,1.40919E-06,0.172840603,17473.63067,10485821.11,2476740.95,15424196.28,-0.152385857,0.001640187
2.66501909,0.022702834,0.713629748,6837618.058,2093222,14073917.91,0.02284715,-1.28148E-06,1.42873E-06,0.17284715,17245.06829,10390512.55,2508975.675,15424459.48,-0.154689785,0.00219352
2.668434348,0.022706011,0.723635775,6877690.974,2083161.899,14072105.51,0.022855771,-1.29281E-06,1.44744E-06,0.172855771,16963.47564,10272517.38,2547847.853,15424652.22,-0.15695113,0.002855337
2.671849606,0.022713178,0.733641616,6916588.093,2075269.381,14071033.01,0.02286641,-1.30551E-06,1.46913E-06,0.17286641,16630.865,10132543.37,2593209.526,15424802,-0.159583185,0.003374622
2.674517866,0.022721236,0.741458826,6946253.229,2070438.307,14070650.85,0.022875624,-1.30801E-06,1.47847E-06,0.172875624,16348.52928,10013408.81,2631607.945,15424896.55,-0.160837907,0.003532319
2.677186125,0.022729293,0.749276037,6975918.365,2065607.233,14070268.68,0.022884839,-1.30449E-06,1.4811E-06,0.172884839,16066.88811,9894418.17,2670089.551,15424969.48,-0.161366079,0.003374154
2.679854385,0.022737351,0.757093248,7005583.502,2060776.159,14069886.51,0.022893137,-1.29723E-06,1.47896E-06,0.172893137,15809.18964,9785533.892,2705761.686,15425020.79,-0.161358615,0.00284615
2.682522644,0.022751648,0.764910459,7033387.825,2059169.028,14069991.75,0.022899517,-1.26624E-06,1.44845E-06,0.172899517,15601.12893,9697766.126,2735371.779,15425038.19,-0.158214364,0.001935878
2.685190904,0.022766153,0.772727669,7061130.543,2057668.63,14070113.13,0.022903004,-1.19691E-06,1.372E-06,0.172903004,15468.2357,9642034.589,2755613.831,15424989.72,-0.149983552,0.000677777
2.687859163,0.022780657,0.78054488,7088873.261,2056168.233,14070234.5,0.02290276,-1.09455E-06,1.25519E-06,0.17290276,15432.79574,9627863.281,2763564.954,15424846.25,-0.137258027,-0.000860928
2.690527423,0.022796191,0.787788309,7116195.561,2055419.892,14070541.14,0.022898169,-9.55841E-07,1.09444E-06,0.172898169,15511.49115,9662389.523,2757015.268,15424588.51,-0.119649318,-0.002580204
2.693195683,0.02281537,0.792999955,7142029.148,2057334.607,14071503.8,0.022888921,-7.66562E-07,8.74532E-07,0.172888921,15713.74712,9749650.318,2734664.542,15424192.38,-0.095525558,-0.004351142
2.695863942,0.022834549,0.798211602,7167862.736,2059249.323,14072466.45,0.022875056,-5.20699E-07,5.90683E-07,0.172875056,16040.73346,9890150.162,2696256.898,15423629.64,-0.06442463,-0.006041633
2.698532202,0.022853728,0.803423248,7193696.323,2061164.038,14073429.1,0.022856951,-2.24795E-07,2.5311E-07,0.172856951,16485.13593,10080782.24,2642637.502,15422883.61,-0.027549093,-0.007529117
2.700333893,0.022866521,0.80732749,7210538.723,2062708.347,14074129.24,0.022842695,7.56426E-11,-2.07792E-11,0.172842695,16843.40305,10234368.32,2598840.294,15422276.04,-4.55203E-13,-0.008358538
2.700333893,0.022866521,0.80732749,7210538.723,2062708.347,14074129.24,0.022842695,9.03883E-19,-6.39744E-19,0.172842695,16843.40305,10234368.32,2598840.294,15422276.04,1.54413E-13,-0.008358538
2.700505869,0.022867688,0.807831329,7211941.629,2062941.38,14074213.14,0.022841246,1.60624E-08,-1.1376E-08,0.172841246,16880.15368,10250122.15,2594329.213,15422214.04,0.002748181,-0.008428908
2.700849821,0.022870023,0.808839007,7214747.44,2063407.444,14074380.93,0.022838323,4.81937E-08,-3.41777E-08,0.172838323,16954.32703,10281921.43,2585225.17,15422090.11,0.008270843,-0.008566363
2.70150252,0.022874453,0.810751222,7220071.872,2064291.87,14074699.35,0.022832652,1.09412E-07,-7.7799E-08,0.172832652,17098.62806,10343806.67,2567517.57,15421855.2,0.018892278,-0.008808983
2.702818298,0.022883385,0.81460606,7230805.405,2066074.784,14075341.25,0.022820789,2.33387E-07,-1.66908E-07,0.172820789,17402.11507,10474046.27,2530295.569,15421382.39,0.040827996,-0.009223755
2.705186652,0.02289946,0.821544639,7250125.405,2069283.971,14076496.64,0.022798367,4.55507E-07,-3.29582E-07,0.172798367,17981.00729,10722768.47,2459376.561,15420533.69,0.081774376,-0.009710978
2.70887729,0.022924512,0.832357115,7280232.007,2074284.887,14078297.11,0.022762361,7.86632E-07,-5.81446E-07,0.172762361,18924.0991,11128722.92,2344055.281,15419227.35,0.147771231,-0.009801067
2.712567928,0.022945909,0.840602816,7303272.908,2079044.996,14079062.91,0.022727359,1.07629E-06,-8.15279E-07,0.172727359,19857.52941,11531364.52,2230109.639,15417973.84,0.212426926,-0.009166913
2.716258566,0.022965831,0.847811372,7323458.803,2083707.802,14079410.65,0.022695609,1.30877E-06,-1.01796E-06,0.172695609,20721.8464,11904846.94,2124646.975,15416825.54,0.271740361,-0.008038664
2.719143052,0.0229814,0.853445353,7339235.466,2087352.105,14079682.43,0.022673926,1.4534E-06,-1.15456E-06,0.172673926,21325.55771,12165999.31,2050898.26,15416027.82,0.313696849,-0.006995889
2.722027539,0.022997561,0.863158394,7349405.075,2091562.34,14078332.86,0.022655198,1.57146E-06,-1.27456E-06,0.172655198,21859.76312,12397124.06,1985471.667,15415326.92,0.3519621,-0.005989116
2.724912026,0.023013946,0.874425984,7357437.806,2095988.253,14076365.39,0.022639097,1.66771E-06,-1.38035E-06,0.172639097,22332.14075,12601324.97,1927409.439,15414721.07,0.386875763,-0.005175117
2.727796513,0.023030331,0.885693574,7365470.537,2100414.166,14074397.91,0.022624896,1.74505E-06,-1.4738E-06,0.172624896,22760.57588,12786173.99,1874562.102,15414204.44,0.418848976,-0.004670855
2.730681,0.023047204,0.8962365,7371784.664,2105257.306,14071763.6,0.022611609,1.80604E-06,-1.55784E-06,0.172611609,23169.7565,12962258.91,1823994.111,15413769.76,0.448825614,-0.004542141
2.733565487,0.023065485,0.904687193,7373136.884,2111305.057,14067204.02,0.022598121,1.85349E-06,-1.63716E-06,0.172598121,23587.64799,13141650.8,1772398.995,15413408.84,0.478494777,-0.00480959
2.736449974,0.023083765,0.913137885,7374489.104,2117352.807,14062644.43,0.022583346,1.886E-06,-1.7146E-06,0.172583346,24041.5641,13336212.36,1716555.806,15413115.27,0.50921407,-0.005435219
2.739334461,0.023102046,0.921588578,7375841.323,2123400.557,14058084.84,0.022566388,1.89745E-06,-1.79054E-06,0.172566388,24553.67449,13555649.72,1653855.872,15412889.25,0.541755072,-0.006322837
2.742218947,0.023122897,0.930039492,7374259.921,2132219.746,14054153.34,0.02254668,1.88231E-06,-1.86818E-06,0.17254668,25137.5681,13805993.22,1582699.877,15412737.96,0.577810484,-0.007342263
2.745103434,0.023144428,0.938490464,7371900.832,2141773.628,14050388.35,0.022524057,1.82918E-06,-1.94872E-06,0.172524057,25796.15292,14088662.62,1502721.486,15412676.53,0.618553395,-0.008343103
2.747987921,0.02316596,0.946941437,7369541.742,2151327.51,14046623.35,0.022498799,1.71604E-06,-2.02823E-06,0.172498799,26520.40339,14399892.38,1414900.363,15412735.48,0.663470985,-0.009170045
2.750872408,0.023188201,0.954480298,7366659.091,2161607.746,14043662.29,0.022471603,1.5112E-06,-2.10323E-06,0.172471603,27289.52363,14730740.9,1321485.016,15412968.05,0.711905562,-0.009686553
2.753756895,0.023211923,0.960114093,7362682.91,2173405.069,14042380.37,0.022443506,1.15376E-06,-2.1721E-06,0.172443506,28072.4796,15067650.46,1225694.16,15413466.46,0.763408361,-0.009794903
2.756641382,0.023235645,0.965747888,7358706.73,2185202.392,14041098.44,0.022415742,3.18149E-07,-2.23242E-06,0.172415742,28826.89945,15391553.41,1131255.136,15414527.37,0.816699698,-0.009455708
2.756853103,0.023237386,0.966161409,7358414.878,2186068.316,14041004.34,0.022413727,2.36798E-07,-2.23649E-06,0.172413727,28880.74879,15414631.26,1124405.677,15414631.26,0.8206662,-0.009413365
2.756853103,0.023237386,0.966161409,7358414.878,2186068.316,14041004.34,0.022413727,-3.68491E-12,-2.23646E-06,0.172413727,28880.74879,15414631.26,1124405.677,15414631.26,0.8206662,-0.009413365
2.756853114,0.023237387,0.966161431,7358414.863,2186068.362,14041004.34,0.022413727,-2.33108E-09,-2.23646E-06,0.172413727,28880.75157,15414632.44,1124405.318,15414631.27,0.820666408,-0.009413363
2.756853137,0.023237387,0.966161475,7358414.832,2186068.453,14041004.33,0.022413727,-3.96143E-09,-2.23646E-06,0.172413727,28880.75711,15414634.81,1124404.6,15414631.28,0.820666825,-0.009413359
2.756853249,0.023237388,0.966161693,7358414.677,2186068.911,14041004.28,0.022413726,-8.32058E-09,-2.23646E-06,0.172413726,28880.78484,15414646.66,1124401.012,15414631.35,0.820668907,-0.009413335
2.756853473,0.023237389,0.966162131,7358414.369,2186069.827,14041004.18,0.022413724,-1.31882E-08,-2.23647E-06,0.172413724,28880.84026,15414670.34,1124393.839,15414631.5,0.82067307,-0.009413289
2.756854301,0.023237396,0.966163749,7358413.226,2186073.216,14041003.81,0.022413716,-2.36641E-08,-2.23648E-06,0.172413716,28881.04531,15414757.93,1124367.29,15414632.05,0.820688477,-0.009413117
2.75685513,0.023237403,0.966165368,7358412.084,2186076.606,14041003.44,0.022413708,-3.07757E-08,-2.2365E-06,0.172413708,28881.25028,15414845.48,1124340.741,15414632.6,0.820703884,-0.009412946
2.756859274,0.023237437,0.966173461,7358406.372,2186093.552,14041001.6,0.022413669,-5.36745E-08,-2.23658E-06,0.172413669,28882.27434,15415282.85,1124208.002,15414635.39,0.820780918,-0.009412087
2.756867528,0.023237505,0.966189583,7358394.994,2186127.313,14040997.93,0.022413592,-8.20332E-08,-2.23673E-06,0.172413592,28884.3118,15416152.84,1123943.599,15414641.04,0.820934382,-0.009410375
2.756884158,0.023237642,0.966222063,7358372.07,2186195.326,14040990.54,0.022413435,-1.20309E-07,-2.23704E-06,0.172413435,28888.40903,15417901.84,1123411.076,15414652.69,0.821243536,-0.009406918
2.756915832,0.023237902,0.966283927,7358328.408,2186324.871,14040976.47,0.022413137,-1.70919E-07,-2.23764E-06,0.172413137,28896.1931,15421223.39,1122397.275,15414675.5,0.821832348,-0.009400303
2.756975847,0.023238396,0.966401144,7358245.68,2186570.327,14040949.79,0.022412574,-2.39043E-07,-2.23876E-06,0.172412574,28910.88675,15427490.15,1120478.206,15414720.23,0.822947857,-0.009387667
2.75708168,0.023239266,0.96660785,7358099.792,2187003.176,14040902.76,0.022411581,-3.26328E-07,-2.24072E-06,0.172411581,28936.65705,15438473.7,1117099.909,15414802.35,0.824914511,-0.009365052
2.757261236,0.023240743,0.966958547,7357852.279,2187737.545,14040822.96,0.022409903,-4.36263E-07,-2.24402E-06,0.172409903,28980.03443,15456945.84,1111385.828,15414947.81,0.828249453,-0.009325746
2.757556201,0.023243169,0.967534655,7357445.678,2188943.931,14040691.87,0.022407162,-5.73954E-07,-2.24934E-06,0.172407162,29050.47173,15486909.01,1102048.356,15415197.32,0.833722357,-0.009258604
2.758021047,0.023246992,0.968442561,7356804.903,2190845.111,14040485.29,0.022402885,-7.42638E-07,-2.25747E-06,0.172402885,29159.58044,15533259.56,1087464.013,15415605.87,0.842329207,-0.009145727
2.758710436,0.023252661,0.969789032,7355854.6,2193664.658,14040178.91,0.022396644,-9.42597E-07,-2.26897E-06,0.172396644,29317.26306,15600132.36,1066154.455,15416228.24,0.855039522,-0.00895974
2.759710238,0.023260884,0.971741782,7354476.402,2197753.771,14039734.57,0.022387844,-1.17711E-06,-2.28449E-06,0.172387844,29536.89327,15693079.74,1036021.098,15417138.01,0.873316727,-0.008642683
2.761327457,0.023275359,0.977613532,7352064.15,2204882.991,14039296.51,0.022374381,-1.49201E-06,-2.30756E-06,0.172374381,29866.96482,15832293.19,989599.3061,15418579.9,0.902588481,-0.008007558
2.762944675,0.023290027,0.983931037,7349621.839,2212096.81,14038904.55,0.022362039,-1.75308E-06,-2.32886E-06,0.172362039,30162.56573,15956291.44,946502.176,15419953.18,0.93142832,-0.007256128
2.765623888,0.023314328,0.994397119,7345575.711,2224047.801,14038255.2,0.022344421,-2.10602E-06,-2.36041E-06,0.172344421,30569.78588,16125225.31,883333.9447,15422027.82,0.977219113,-0.005894971
2.768303102,0.023338629,1.004863202,7341529.583,2235998.791,14037605.86,0.022330562,-2.37742E-06,-2.38847E-06,0.172330562,30870.63985,16247077.08,830912.975,15423832.42,1.019549436,-0.004451079
2.770982315,0.023363283,1.015329149,7337656.284,2248014.322,14036441.04,0.022320602,-2.57328E-06,-2.41541E-06,0.172320602,31064.15224,16321362.55,789434.6686,15425359,1.057786558,-0.002983322
2.773661528,0.023388491,1.025794885,7334053.579,2260130.905,14034469.17,0.022314413,-2.6975E-06,-2.4437E-06,0.172314413,31156.55311,16350647.65,758348.8632,15426607.62,1.091895907,-0.00163742
2.776340742,0.023413699,1.036260621,7330450.873,2272247.487,14032497.3,0.022311504,-2.75666E-06,-2.47416E-06,0.172311504,31162.96159,16341467.89,736169.4441,15427584.28,1.122031715,-0.000533426
2.779019955,0.023438907,1.046726357,7326848.168,2284364.069,14030525.42,0.022311198,-2.75974E-06,-2.50628E-06,0.172311198,31102.85563,16302439.19,720941.0438,15428302.03,1.148539263,0.000304669
2.781699168,0.023464873,1.057192093,7323276.335,2296316.078,14028538.11,0.022312737,-2.71852E-06,-2.53976E-06,0.172312737,30997.29018,16242878.45,710554.4536,15428781.77,1.172360787,0.000844521
2.784378382,0.023491233,1.067657829,7319720.595,2308182.3,14026542.75,0.022315298,-2.64755E-06,-2.57375E-06,0.172315298,30868.58805,16172679.51,702749.1533,15429053.12,1.194629972,0.00106676
2.78761436,0.023523072,1.08029844,7315425.94,2322514.429,14024132.73,0.022318635,-2.54398E-06,-2.61291E-06,0.172318635,30711.4799,16086782.69,693744.6433,15429158.84,1.220649935,0.000995888
2.790850338,0.023554909,1.092939168,7310924.854,2336884.602,14022201.3,0.022321339,-2.44215E-06,-2.64776E-06,0.172321339,30575.39677,16009965.4,682799.7366,15429090.42,1.246804718,0.00067544
2.794086316,0.023586745,1.105580197,7305898.051,2351351.66,14021488.71,0.022322876,-2.3592E-06,-2.67725E-06,0.172322876,30472.98831,15948049.57,668528.7165,15428923.04,1.274077659,0.000274281
2.797322294,0.02361858,1.118221227,7300871.248,2365818.718,14020776.12,0.022323284,-2.29927E-06,-2.70202E-06,0.172323284,30401.8186,15900189.82,651100.8508,15428719.54,1.302958218,-2.18239E-05
2.800558272,0.023650532,1.130862175,7295780.051,2380495.894,14020039.84,0.022323136,-2.24995E-06,-2.7244E-06,0.172323136,30346.19592,15859624.14,632095.4721,15428515.08,1.333358339,-6.9641E-05
2.80379425,0.023682972,1.143502786,7290417.542,2396058.371,14019203.77,0.02232347,-2.18035E-06,-2.74894E-06,0.17232347,30279.43097,15814752.27,614280.9274,15428303.55,1.364732929,0.000275532
2.807030228,0.023715412,1.156143397,7285055.032,2411620.848,14018367.69,0.022325655,-2.0387E-06,-2.78158E-06,0.172325655,30168.23857,15750996.67,601229.4521,15428025.93,1.395848219,0.001075138
2.810266207,0.023747802,1.16878405,7279550.893,2427123.29,14017287.74,0.02233107,-1.74628E-06,-2.82826E-06,0.17233107,29982.06273,15654941.5,596457.6028,15427557.1,1.424943603,0.002271607
2.813502185,0.023779746,1.181425079,7272794.087,2442094.742,14014050.78,0.022340929,-1.12306E-06,-2.89421E-06,0.172340929,29699.28187,15517444.26,603033.9151,15426643.7,1.450191315,0.003821501
2.815304355,0.023797536,1.188465079,7269031.109,2450432.593,14012248.06,0.022348725,1.94154E-07,-2.94085E-06,0.172348725,29503.82408,15425474.83,612585.6849,15425474.83,1.462029234,0.004819779
2.815304355,0.023797536,1.188465079,7269031.109,2450432.593,14012248.06,0.022348725,4.6029E-12,-2.94085E-06,0.172348725,29503.82408,15425474.83,612585.6849,15425474.83,1.462029234,0.004819779
2.815304361,0.023797536,1.188465105,7269031.096,2450432.624,14012248.06,0.022348725,2.24347E-09,-2.94085E-06,0.172348725,29503.8233,15425474.47,612585.7285,15425474.82,1.462029274,0.004819783
2.815304375,0.023797536,1.188465156,7269031.068,2450432.686,14012248.04,0.022348725,3.87426E-09,-2.94085E-06,0.172348725,29503.82176,15425473.75,612585.8157,15425474.81,1.462029355,0.004819791
2.815304441,0.023797537,1.188465416,7269030.929,2450432.993,14012247.98,0.022348725,8.18122E-09,-2.94085E-06,0.172348725,29503.81404,15425470.15,612586.2514,15425474.76,1.462029759,0.004819829
2.815304582,0.023797538,1.188465965,7269030.636,2450433.643,14012247.84,0.022348726,1.30682E-08,-2.94085E-06,0.172348726,29503.79773,15425462.55,612587.1731,15425474.65,1.462030614,0.00481991
2.815304722,0.02379754,1.188466513,7269030.343,2450434.292,14012247.7,0.022348727,1.66281E-08,-2.94086E-06,0.172348727,29503.78142,15425454.96,612588.0948,15425474.54,1.462031469,0.004819991
2.815305424,0.023797547,1.188469256,7269028.876,2450437.541,14012246.99,0.02234873,2.83635E-08,-2.94088E-06,0.17234873,29503.69994,15425417,612592.7037,15425473.98,1.462035743,0.004820396
2.815307625,0.023797568,1.188477855,7269024.28,2450447.725,14012244.79,0.022348741,4.95662E-08,-2.94094E-06,0.172348741,29503.4449,15425298.2,612607.1555,15425472.21,1.462049137,0.004821665
2.815311911,0.023797611,1.188494595,7269015.333,2450467.551,14012240.51,0.022348761,7.52754E-08,-2.94106E-06,0.172348761,29502.94933,15425067.42,612635.3099,15425468.72,1.462075205,0.004824136
